post,label
"['love', 'much', 'day', 'busy', 'go', 'take', 'break', 'answer', 'question', 'lol', 'see', 'omgs', 'gmac', 'best', 'friend', 'well']",0
"['head', 'lol', 'time', 'something', 'go', 'easy', 'bedrock', 'op', 'oh', 'god', 'lol', 'know', 'sick', 'rest', 'well', 'lol', 'gayness', 'wow', 'glad', 'online', 'way', 'lol']",0
"['go', 'person', 'high', 'go', 'aorere', 'college', 'gpe', 'papatoetoe', 'asda', 'person', 'weird', 'know', 'haha', 'go', 'asda', 'person']",0
[],0
"['date', 'work', 'date', 'exam', 'date', 'want', 'sit', 'beauty', 'therapy', 'skin', 'nail', 'bone', 'anatomy']",0
"['answer', 'question', 'laugh', 'loud', 'lol', 'leave', 'ok', 'think', 'time', 'go', 'good', 'bout', 'time']",0
"['hobby', 'car', 'music']",0
"['anything', 'interesting', 'happen', 'recently', 'yes', 'tell', 'later']",0
"['flower', 'appropriate', 'bring', 'park', 'picnic', 'park', 'full']",0
"['good', 'swimmer', 'well']",0
"['good', 'fine', 'thanks']",0
"['go', 'movie', 'date', 'time', 'touch', 'sensitive', 'subject', 'go', 'club', 'date', 'ahh', 'hit', 'nerve', 'feel', 'want', 'come', 'home', 'guy', 'fun']",0
"['bar', 'club', 'chick', 'club', 'little', 'club', 'girl']",0
"['gamer', 'like', 'playstation', 'org', 'etcetera', 'etcetera', 'like', 'play', 'wii', 'playstation', 'playstation', 'cardinal', 'playstation', 'also', 'nintendo', 'gamecube', 'game', 'boy', 'advance', 'game', 'boy', 'color', 'also', 'game', 'boy', 'advance', 'sp', 'game', 'boy', 'micro', 'game', 'boy', 'advance', 'sp', 'game', 'boy', 'advance', 'game', 'boy', 'advance', 'sp', 'game', 'boy', 'color', 'game', 'boy', 'advance', 'game', 'boy', 'advance', 'sp', 'game', 'boy', 'color', 'game', 'boy', 'color', 'game', 'boy', 'advance', 'game', 'boy', 'advance', 'sp', 'game', 'boy', 'color', 'game', 'boy', 'advance', 'game', 'boy', 'advance', 'sp', 'game', 'boy', 'color']",0
"['good', 'girl', 'go', 'bad', 'bad', 'girl', 'go', 'bad', 'good', 'girl', 'go', 'mad', 'hmm', 'option', 'p']",0
"['heavy', 'light', 'sleeper']",0
"['race', 'car', 'fan', 'ever', 'want', 'race', 'car', 'yes', 'would', 'design', 'would', 'anything', 'like', 'would', 'see', 'show', 'call', 'pimp', 'ride', 'even', 'good', 'fan', 'race', 'car', 'bring', 'standard', 'add', 'muffler', 'gauge', 'pretty', 'much', 'call', 'spongebob', 'yellow', 'bright', 'yellow']",0
"['serious', 'chill', 'person', 'chill']",0
"['trouble', 'maker', 'goodiegoodiegoodiegoodie', 'lol']",0
"['afraid', 'dark']",0
"['anyones', 'sidekick', 'sidekick', 'lol']",0
"['ashamed', 'world', 'world', 'walk', 'earth']",0
"['norp', 'kiwi']",0
"['aware', 'unflattering', 'thing', 'people', 'beach', 'importantly', 'water', 'feel', 'certain', 'thing', 'yeah', 'gross', 'like', 'liquid', 'dump', 'look', 'like']",0
"['beyond', 'fear', 'fear', 'little', 'thing', 'like', 'take', 'chance']",0
"['norp', 'yes']",0
"['university', 'work', 'full', 'time', 'study']",0
"['firstborn', 'middle', 'child', 'young', 'child', 'shizzle', 'yougest']",0
"['zoo', 'aww', 'scotty', 'think', 'tell', 'lol', 'yes', 'part', 'zoo', 'family']",0
"['love', 'certainly', 'love']",0
"['native', 'country', 'right', 'kiwi', 'kid', 'lol']",0
"['keep', 'secret', 'parent', 'pretty', 'much', 'know', 'everything', 'err', 'something', 'need', 'tell']",0
"['romantic', 'cheat', 'affair', 'leave']",0
"['scar', 'dwarf', 'lol', 'scar', 'org']",0
['superstitious'],0
"['clingy', 'type', 'relationship', 'yeah', 'always', 'mean', 'clingy', 'lol']",0
"['usually', 'late', 'early', 'right', 'time', 'time', 'always']",0
"['moment', 'eclipse', 'show', 'want', 'see', 'may', 'go', 'time', 'see']",0
"['age', 'think', 'look', 'best', 'think', 'look', 'good', 'point']",0
"['age', 'want', 'get', 'married', 'kid', 'please', 'hint', 'hint']",0
"['auckland', 'like', 'melbourne', 'gpe']",0
"['australian', 'please', 'help', 'steal', 'baby', 'right', 'get', 'car', 'ready', 'oh', 'get', 'car', 'ready', 'oh', 'get', 'car', 'ready', 'oh', 'get', 'car', 'ready', 'oh', 'get', 'car', 'ready', 'oh', 'get', 'car', 'ready', 'oh', 'get', 'car', 'ready', 'oh', 'get', 'car', 'ready', 'oh', 'get', 'car', 'ready', 'oh', 'get', 'car', 'ready', 'oh', 'get']",0
"['awesome', 'okay', 'laugh', 'sweet', 'wait', 'kind', 'suck', 'sleep', 'wait', 'oh', 'god', 'last', 'response', 'last', 'question', 'really', 'funny', 'yeah', 'worth', 'wait', 'time', 'aww', 'foot', 'sorry', 'dorky', 'mood']",0
"['aww', 'name', 'thing', 'love', 'best', 'friend', 'thing', 'hate', 'thing', 'need', 'often', 'thing', 'always', 'together', 'name', 'always', 'call', 'funny', 'serious', 'easy', 'talk', 'loving', 'crazy', 'like', 'date']",0
"['aww', 'try', 'plant', 'steal', 'flower', 'neighbor', 'garden', 'well', 'still', 'alive', 'mine', 'well', 'biological', 'parent', 'stepmother', 'mother', 'still', 'alive', 'pretty', 'much', 'raise', 'well', 'husband', 'live', 'previous', 'husband', 'well', 'lol']",0
"['aww', 'yeah', 'probably', 'net', 'always', 'retard', 'like', 'formspring', 'good', 'good', 'still', 'olds', 'live', 'ehm', 'house', 'date', 'use', 'net', 'work', 'pnets', 'still', 'good', 'pm', 'time', 'good', 'hopefully', 'back', 'lol']",0
"['aww', 'new', 'boyfriend', 'cute', 'thank', 'hot', 'guy']",0
"['aww', 'sooo', 'lala', 'love', 'lala', 'gpe', 'dipsy', 'oh', 'tinklewinkles', 'lol', 'yes', 'know', 'tinky', 'winky', 'lol', 'po', 'scary', 'mean', 'red', 'annoy', 'lol', 'cut', 'think', 'get', 'look', 'poo', 'lol', 'know', 'weird', 'lalas', 'cuter']",0
"['aww', 'whoop', 'whoop', 'wallet', 'pay', 'long', 'take', 'accomplish', 'kind', 'truck', 'gpe', 'dam', 'year', 'lol', 'cool', 'happy', 'thought', 'org', 'patrol', 'go', 'camp', 'alot', 'gota', 'cart', 'family', 'round', 'somehow', 'cardinal', 'lol']",0
"['aww', 'envy', 'really', 'want', 'hold', 'person', 'hold', 'one', 'get', 'picture', 'send', 'one', 'mom', 'send', 'person', 'teddy', 'hold', 'one', 'sisterinlaw', 'picture', 'take', 'one', 'think', 'scary', 'cute', 'cuddly', 'picture']",0
"['love', 'divine', 'angel']",0
"['ayo', 'answer', 'rest', 'question', 'date', 'spam', 'well', 'though', 'go', 'hang', 'dad', 'see', 'state', 'game', 'queensland', 'win']",0
"['baby', 'boo', 'boo', 'boo']",0
"['bad', 'habit', 'ask', 'thing', 'already', 'know', 'jeez', 'lol']",0
"['person', 'door', 'go', 'door', 'want', 'sister', 'need', 'talk', 'something', 'really', 'important', 'could', 'talk', 'phone', 'early']",0
"['person', 'plastic', 'doll']",0
"['batman', 'superman']",0
"['battery', 'lol', 'go', 'bwahahahhahaha', 'lmao', 'gon', 'na', 'listen', 'r', 'lol', 'batter', 'fish', 'batter', 'lmao', 'ree']",0
['beach'],0
"['beat', 'lap', 'butterfly', 'freestyle', 'backstroke', 'tread', 'dive', 'laugh', 'loud', 'maybe', 'outside', 'pool', 'win', 'sure']",0
"['baby', 'mean', 'car', 'drive', 'oh', 'old', 'learn', 'drive', 'teach', 'drive', 'dad', 'red', 'mustang', 'mom', 'red', 'corvette', 'ordinal', 'car', 'get', 'date', 'long', 'though', 'come', 'back', 'teach', 'drive', 'parahaki']",0
"['betta', 'come', 'gpe', 'alone', 'play', 'tell', 'help', 'along', 'way', 'lol', 'nah', 'ahh', 'tell', 'go', 'alone']",0
"['best', 'friend', 'forever', 'dear']",0
['org'],0
"['bloke', 'block']",0
"['blond', 'princess', 'see', 'come']",0
"['blue', 'green']",0
"['booty', 'sweat', 'bust', 'nut', 'gross', 'lol']",0
"['right', 'back', 'laugh', 'loud', 'okay']",0
"['way', 'fyi', 'news', 'mr', 'tell']",0
"['really', 'talk', 'answer', 'ask', 'yeh', 'know', 'ask', 'answer']",0
"['wait', 'return', 'spam', 'wait', 'spam']",0
"['date', 'need', 'subscription', 'huh', 'lose', 'talk', 'lol']",0
"['bye', 'talk', 'another', 'time', 'see', 'later', 'good', 'rest', 'date']",0
"['beauty', 'person', 'beauty', 'within']",0
"['write', 'go', 'home']",0
"['ask', 'anyway', 'lol', 'count', 'question', 'get', 'take', 'number', 'question', 'ask']",0
"['borrow', 'dollar', 'yes', 'sir']",0
"['race', 'tricycle', 'win', 'hmm', 'get', 'smoked', 'dude']",0
"['say', 'boyfriend', 'make', 'cute', 'couple', 'thank', 'much']",0
"['believe', 'mcdonalds', 'fry', 'date', 'date', 'decompose', 'imagine', 'stomach', 'body', 'sit', 'break', 'oh', 'god', 'mcdonalds', 'date', 'lecture']",0
"['back', 'flip', 'lol', 'wish']",0
"['stop', 'spin', 'room', 'lol', 'haha', 'yeh', 'effect', 'bad', 'maybe', 'stop', 'spin', 'chair', 'haha']",0
"['talk', 'messenger', 'facebook', 'myspace', 'twitter', 'product', 'chat', 'messenger', 'yes', 'facebook', 'yes', 'one', 'know', 'myspace', 'one', 'either', 'good']",0
"['talk', 'org']",0
"['back', 'vehicle', 'well', 'drive', 'cardinal', 'forward', 'lol', 'want', 'watch', 'lol']",0
"['believe', 'get', 'fuck', 'phone', 'wireless', 'technician', 'whatever', 'heck', 'call', 'lol', 'username', 'wireless', 'router', 'corrupt', 'suppose', 'mean', 'oh', 'holy', 'ask', 'thing', 'oh', 'god']",0
"['magic', 'lol', 'see']",0
"['drive', 'car', 'tell', 'someone', 'drive', 'lol', 'good', 'yell', 'car']",0
"['drive', 'car', 'manual', 'transmission', 'yes', 'yes']",0
"['go', 'night', 'short', 'time', 'ask', 'question', 'well', 'think', 'would', 'ask', 'question', 'least', 'twice', 'lol']",0
"['post', 'closeup', 'photo', 'think', 'might', 'know', 'past', 'life', 'hmm', 'ya', 'maybe', 'past', 'life', 'lmfao', 'funny']",0
"['see', 'relationship', 'maybe', 'take', 'knew', 'attract', 'yeah']",0
"['candle', 'light', 'dinner', 'movie', 'pizza', 'good']",0
"['cat', 'dog', 'dog']",0
"['change', 'name', 'rubble', 'turn', 'bambam', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam', 'p', 'bam', 'bam']",0
"['check', 'facebook', 'love', 'love', 'lady']",0
"['chickety', 'gpe', 'norp', 'chicken', 'omg', 'tear', 'hear', 'long', 'time']",0
"['chocolate', 'vanilla', 'chocolate']",0
"['org', 'chomp', 'person']",0
"['church', 'christmas', 'ish', 'snowy', 'mountain', 'change', 'meaning', 'rephrase', 'tone', 'word', 'order']",0
"['girl', 'thanks']",0
"['cockroach', 'gross', 'lot', 'get', 'spray', 'time']",0
"['congratulation', 'get', 'car', 'pay', 'old', 'ordinal', 'start', 'get', 'car', 'hmm', 'maybe', 'infant', 'girl', 'every', 'place', 'go', 'go', 'well', 'use', 'take', 'brother', 'car', 'show', 'like', 'auto', 'salon', 'would', 'go', 'since', 'brother', 'always', 'nice', 'car', 'would', 'beg', 'drop', 'school', 'time', 'little', 'brother', 'cute', 'reminds', 'always', 'shay', 'drive', 'street', 'go', 'turn', 'lest', 'go', 'park', 'pump', 'song', 'lm']",0
"['congratulation', 'win', 'trip', 'country', 'world', 'budget', 'give', 'generous', 'go', 'oh', 'god', 'grand', 'add', 'cardinal', 'please', 'pay', 'baby', 'come', 'leave']",0
"['continue', 'must', 'person', 'mad', 'strong', 'person', 'thing', 'lol', 'anyway', 'try', 'pry', 'apart', 'emily', 'manage', 'punch', 'mouth', 'lol', 'go', 'punch', 'back', 'lol', 'continue', 'hell', 'lmfao']",0
"['continue', 'head', 'hit', 'chair', 'leg', 'briefly', 'knock', 'lol', 'nah', 'daze', 'think', 'rest', 'say', 'history', 'xd', 'story', 'tell', 'mine', 'date', 'lol']",0
"['continue', 'girl', 'big', 'emily', 'see', 'air', 'way', 'time', 'funny', 'think', 'hilarious', 'shake', 'head', 'shame']",0
"['cool', 'nice', 'norp', 'nice', 'like', 'australians', 'opinion', 'gpe', 'lol', 'kiwi', 'gpe', 'live', 'gpe', 'aussies', 'doubt', 'love', 'kiwi']",0
"['cool', 'question', 'thanks', 'thanks', 'chikie']",0
"['could', 'suck', 'dick', 'translation', 'please']",0
"['dam', 'girl', 'moody', 'date', 'haha', 'sorry', 'babe', 'go', 'date', 'good', 'pick', 'drop', 'moody', 'feel', 'like', 'talk', 'say', 'anything', 'except', 'ask', 'think', 'time', 'answer', 'would', 'change', 'egg', 'well', 'swap', 'pick', 'word', 'give', 'car', 'back', 'need', 'back', 'date', 'bros', 'game', 'date', 'hope', 'send', 'nuffn', 'major', 'scullcies']",0
"['damn', 'alright', 'girly', 'night', 'sure', 'much', 'question', 'ask', 'sure', 'ask', 'enough', 'lol', 'go', 'call', 'night', 'goodnight', 'good', 'night', 'still', 'answer', 'grr', 'spam', 'soon', 'thank', 'time']",0
"['damn', 'mean', 'number', 'niece', 'nephew', 'wish', 'big', 'family', 'give', 'heap', 'niece', 'nephews', 'long', 'plan', 'wait', 'add', 'total', 'number', 'moko', 'parent', 'aww', 'hell', 'date', 'maybe', 'see', 'happen', 'later', 'lol', 'want', 'kid', 'later', 'see', 'world', 'world', 'see', 'lot', 'kid', 'love', 'though']",0
"['damn', 'baby', 'want', 'thank', 'anonymous']",0
"['damn', 'need', 'go', 'go', 'go', 'mobile', 'good', 'go', 'glad', 'make', 'emotional', 'thank', 'lot']",0
"['dd', 'realize', 'tha', 'song', 'billionaire', 'great', 'song', 'listen', 'day', 'similar', 'song', 'use', 'listen', 'time', 'tooin', 'person', 'primer', 'millon', 'first', 'million', 'love', 'billionair', 'song', 'cool', 'listen']",0
"['describe', 'appearance', 'person', 'would', 'like', 'date', 'specific', 'type', 'guy']",0
"['describe', 'favorite', 'kiss', 'ever', 'well', 'warm', 'time', 'deck', 'boat', 'wind', 'blow', 'hair', 'stop', 'daydreaming', 'get', 'kiss', 'real', 'kiss', 'yet']",0
"['silky', 'lol']",0
"['describe', 'life', 'word', 'okay', 'cheat', 'say', 'crazy', 'sexy', 'cool', 'word', 'p', 'lol', 'fun', 'love', 'adventurous']",0
['awesome'],0
"['devonport', 'know', 'lol']",0
"['dingo', 'eat', 'baby', 'yes', 'lil', 'azaria']",0
"['tell', 'madison', 'flintstone', 'queen', 'vision', 'perfection', 'object', 'affection', 'well', 'wish', 'could', 'say', 'knew', 'could', 'actually', 'tell']",0
"['watch', 'reba', 'date', 'date', 'mum', 'sometimes']",0
"['come', 'moo', 'guy', 'date', 'try', 'explain', 'something', 'end', 'call', 'moo', 'pretty', 'funny', 'moo', 'moo', 'end', 'bad', 'badd', 'know', 'happen', 'lol']",0
"['draw', 'background', 'willzzie', 'org', 'messenger']",0
"['get', 'emails', 'yes', 'red', 'yet']",0
"['get', 'ticket', 'gun', 'show']",0
"['hear', 'asteroid', 'threat', 'think', 'nothing', 'good', 'many', 'way']",0
"['know', 'eclipse', 'come', 'date']",0
"['know', 'gpe', 'date', 'say', 'hi', 'trebla']",0
"['know', 'official', 'soccer', 'ball', 'world', 'cup', 'cardinal', 'lol', 'waste', 'money']",0
"['know', 'viking', 'help', 'crusader', 'noo', 'imagine', 'would', 'watch', 'soon', 'tell']",0
"['watch', 'movie', 'fear', 'ever', 'would', 'react', 'bunch', 'guy', 'come', 'try', 'get', 'house', 'like', 'drilling', 'wall', 'etc', 'come', 'sure', 'would', 'freak']",0
"['win', 'look', 'winner', 'winner', 'winner', 'lol', 'nah', 'race']",0
"['parent', 'give', 'sex', 'talk', 'go', 'helpful', 'embarrassed', 'sex', 'talk', 'kid', 'friends', 'think']",0
"['parent', 'give', 'sex', 'talk', 'go', 'helpful', 'embarrassed', 'sex', 'talk', 'kid', 'get', 'sex', 'talk', 'tell', 'go', 'home', 'would', 'tell', 'pregnant', 'funny']",0
"['hear', 'eye', 'gpe', 'ewe', 'lmao', 'hear', 'ordinal', 'time', 'say', 'lmao', 'mish']",0
"['see', 'almost', 'walk', 'pole', 'lol', 'yet', 'look', 'time']",0
"['call', 'moo', 'date', 'yes', 'still', 'date']",0
"['ever', 'meet', 'crocodile', 'hunter', 'die', 'yes', 'close', 'friend', 'feed', 'crocodile', 'together', 'laugh', 'ass']",0
"['ever', 'see', 'parent', 'make', 'love', 'oh', 'god', 'baby', 'hell', 'ahh', 'maybe', 'laugh', 'loud', 'hug', 'dinosaur', 'dinosaur', 'wow']",0
"['go', 'awesome', 'party', 'something', 'partied', 'go', 'club', 'though', 'cool', 'like', 'someone', 'may', 'say', 'lazy', 'like', 'well']",0
"['dream', 'time', 'yes', 'anyone', 'know', 'lol']",0
"['know', 'know', 'mean', 'together', 'thanks', 'tell', 'stop', 'look', 'lol', 'joxxs']",0
"['know', 'gabe', 'use', 'able', 'ask', 'lot', 'question', 'lol', 'lmao', 'know', 'retired', 'lol']",0
"['know', 'jacob', 'edward', 'team', 'yes']",0
"['know', 'bestpaid', 'ceo', 'date', 'earn', 'cardinal', 'like', 'omg', 'would', 'want', 'earn', 'much', 'sure', 'would', 'lol', 'yeah', 'amount', 'money', 'make', 'matter', 'lot', 'easy', 'date']",0
"['know', 'victoria', 'create', 'army', 'vampire', 'yes']",0
"['know', 'queen', 'lol', 'thank']",0
"['know', 'grill', 'flat', 'belly', 'like', 'honestly', 'google', 'check', 'org', 'see', 'lol', 'lmfao', 'link']",0
"['know', 'human', 'head', 'weigh', 'pound', 'lol', 'accord', 'person']",0
"['know', 'deposit', 'check', 'picture', 'phone', 'iphone', 'believe']",0
"['know', 'favorite', 'person', 'laugh', 'loud', 'want', 'bunch', 'let', 'come', 'visit', 'right']",0
"['play', 'sport', 'school', 'maybe', 'play', 'sport', 'yes', 'netball', 'volleyball', 'touch', 'basketball', 'eh', 'sport', 'play', 'one', 'change', 'gear', 'lol']",0
"['dingo', 'breakfast', 'slang', 'get', 'yawn', 'pee', 'go', 'lol']",0
"['funloving', 'outgo', 'person']",0
"['park', 'far', 'away', 'shop', 'walk', 'get', 'close', 'space', 'possible', 'lazy', 'wait', 'close', 'car', 'leave', 'park', 'go']",0
"['lot', 'people', 'hate', 'reason', 'know', 'hope']",0
"['drink', 'alcohol', 'wash', 'away', 'worry', 'drink', 'temporary', 'high', 'reality', 'come', 'problem', 'still', 'remain']",0
"['go', 'bed', 'tired']",0
"['read', 'every', 'single', 'answer', 'question', 'send', 'none', 'question', 'want', 'proper', 'answer']",0
"['believe', 'thing', 'happen', 'reason', 'like', 'fate', 'karma', 'soulmates', 'yes']",0
['cyber'],0
"['eyebrow', 'thread', 'yes', 'best']",0
"['ever', 'buy', 'thing', 'online', 'shop', 'channel', 'catalog', 'buy', 'yeah', 'deon', 'stuff', 'jean', 'top', 'stuff']",0
"['ever', 'feel', 'like', 'relative', 'like', 'stranger', 'family', 'close', 'maybe', 'cousins', 'see', 'long', 'time', 'would', 'like', 'stranger']",0
"['find', 'animal', 'country', 'strange', 'consider', 'use', 'kangaroos', 'person', 'really']",0
"['get', 'annoy', 'people', 'swear', 'good', 'way', 'let', 'someone', 'know', 'prefer', 'swear', 'talk', 'hurt', 'feeling', 'time', 'mind', 'mind', 'chill']",0
"['give', 'peer', 'pressure']",0
"['hate', 'preview', 'answer', 'submit', 'yes', 'annoy', 'good', 'usually', 'lot', 'typo', 'lol']",0
"['family', 'member', 'facebook', 'sister', 'sign', 'soon']",0
"['scar', 'come', 'scar', 'back', 'high', 'school']",0
"['casinos', 'sydney', 'yes', 'go', 'dinner', 'sometimes']",0
"['issue', 'someone', 'real', 'life', 'sure', 'see', 'baggage', 'issue', 'person', 'ignore', 'situation', 'move']",0
"['someone', 'insist', 'tell', 'playbyplay', 'date', 'like', 'happen', 'say', 'call', 'eat', 'like', 'eat', 'walk', 'talk', 'speak', 'accord']",0
"['help', 'needy', 'yes', 'think', 'person', 'help', 'lol']",0
"['know', 'much', 'love', 'tell', 'know']",0
"['know', 'adult', 'keep', 'lot', 'kid', 'thing', 'around', 'yet', 'kid', 'like', 'toy', 'stuff', 'animal', 'kid', 'movie', 'etc', 'opinion', 'people', 'like', 'yeah', 'parent', 'lot', 'grandchild', 'weekend', 'think', 'cool']",0
"['know', 'nonalcohol', 'drinker', 'like', 'totally', 'temperate', 'people', 'really', 'say', 'let', 'know', 'though']",0
"['know', 'anyone', 'gun', 'many', 'gun', 'lol', 'jeez', 'hope']",0
"['like', 'bite', 'bite', 'get', 'nice', 'biting', 'story', 'find', 'kinky', 'yes', 'love', 'weak', 'spot', 'anyone']",0
"['like', 'rap', 'music', 'yes', 'certainly']",0
"['like', 'peking', 'duck', 'make', 'take', 'long', 'time', 'know', 'difference', 'though', 'seem']",0
"['like', 'rice', 'crispy', 'square', 'regular', 'chocolate', 'know']",0
"['like', 'show', 'seinfeld', 'watch']",0
"['like', 'people', 'kiss', 'get', 'annoy', 'kiss', 'like', 'open', 'close', 'mouth', 'kiss', 'norp', 'kiss', 'like', 'love', 'kiss', 'make', 'feel', 'warm', 'fuzzy', 'inside']",0
"['live', 'apartment', 'house', 'room', 'trailer', 'shack', 'cave', 'bunker', 'rv', 'like', 'house', 'use', 'love', 'house']",0
"['really', 'believe', 'happen', 'vega', 'stay', 'vega', 'lol', 'know']",0
"['remember', 'forget', 'lol']",0
"['say', 'maccas', 'yes']",0
"['sleep', 'nude', 'yes', 'pretty', 'much']",0
"['sleep', 'much', 'wish', 'would', 'rest', 'sigh', 'think', 'sleep', 'enough', 'less']",0
"['tell', 'every', 'person', 'date', 'love', 'say', 'mean', 'throw', 'around', 'like', 'nothing', 'word']",0
"['think', 'life', 'would', 'like', 'perfect', 'would', 'qualify', 'perfect', 'healthy', 'happy', 'home', 'perfect', 'enough']",0
